epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
1,179.728,3.02641,5.36234,1.24299,0.19269,0.05342,0.0168,0.00517,3.0453,3.8269,1.20656,0.00998905,0.00332968,0.00998905,0.00332968,0.00998905,0.00332968,0.00998905,0.00332968
2,341.23,2.81894,3.36978,1.13019,0.218,0.10373,0.03184,0.01088,2.82512,3.78526,1.17427,0.0195933,0.00653109,0.0195933,0.00653109,0.0195933,0.00653109,0.0195933,0.00653109
